@relation R_data_frame

@attribute alpha_0 numeric
@attribute alpha_7 numeric
@attribute alpha_14 numeric
@attribute alpha_21 numeric
@attribute alpha_28 numeric
@attribute alpha_35 numeric
@attribute alpha_42 numeric
@attribute alpha_49 numeric
@attribute alpha_56 numeric
@attribute alpha_63 numeric
@attribute alpha_70 numeric
@attribute alpha_77 numeric
@attribute alpha_84 numeric
@attribute alpha_91 numeric
@attribute alpha_98 numeric
@attribute alpha_105 numeric
@attribute alpha_112 numeric
@attribute alpha_119 numeric
@attribute elu_0 numeric
@attribute elu_30 numeric
@attribute elu_60 numeric
@attribute elu_90 numeric
@attribute elu_120 numeric
@attribute elu_150 numeric
@attribute elu_180 numeric
@attribute elu_210 numeric
@attribute elu_240 numeric
@attribute elu_270 numeric
@attribute elu_300 numeric
@attribute elu_330 numeric
@attribute elu_360 numeric
@attribute elu_390 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_90 numeric
@attribute cdc15_110 numeric
@attribute cdc15_130 numeric
@attribute cdc15_150 numeric
@attribute cdc15_170 numeric
@attribute cdc15_190 numeric
@attribute cdc15_210 numeric
@attribute cdc15_230 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute spo_0 numeric
@attribute spo_2 numeric
@attribute spo_5 numeric
@attribute spo_7 numeric
@attribute spo_9 numeric
@attribute spo_11 numeric
@attribute spo5_2 numeric
@attribute spo5_7 numeric
@attribute spo5_11 numeric
@attribute spo__early numeric
@attribute spo__mid numeric
@attribute heat_0 numeric
@attribute heat_10 numeric
@attribute heat_20 numeric
@attribute heat_40 numeric
@attribute heat_80 numeric
@attribute heat_160 numeric
@attribute dtt_15 numeric
@attribute dtt_30 numeric
@attribute dtt_60 numeric
@attribute dtt_120 numeric
@attribute cold_0 numeric
@attribute cold_20 numeric
@attribute cold_40 numeric
@attribute cold_160 numeric
@attribute diau_540 numeric
@attribute diau_660 numeric
@attribute diau_780 numeric
@attribute diau_900 numeric
@attribute diau_1020 numeric
@attribute diau_1140 numeric
@attribute diau_1260 numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
-0.01,-0.17,0.18,0.15,0.18,-0.17,-0.36,0.07,0.12,-0.15,0.93,-0.03,-0.07,-0.15,0.31,0.16,-0.54,-0.94,-0.36,-0.22,-0.34,-0.3,-0.42,-0.49,-0.56,0.2,-0.03,-0.1,-0.22,0.28,-0.12,-0.03,0.23,-0.03,-0.04,0.04,-0.27,-0.12,0.04,0.12,0.16,-0.2,-0.36,0.38,0.45,0.01,0.24,-0.03,-0.76,-0.81,-1.6,-2.12,-2,-0.12,-1.09,-1.51,-0.38,-0.74,0.04,0.32,0.44,0.26,0.15,-0.06,-0.22,-0.23,0.5,0.32,-0.14,0.39,-0.14,0.08,-0.15,0.1,-0.01,0.14,-0.09,0.66,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,-0.3,-0.14,0.14,-0.09,0.12,0.14,-0.04,0.18,-0.2,0.19,-0.17,-0.14,-0.2,0.18,0.01,0.18,-0.17,-1.94,-0.89,-0.14,0.57,0.67,0.33,0.32,0.54,0.34,0.31,0.15,0.2,-0.27,-0.17,-0.25,-0.47,-0.47,0.01,0.2,0.11,-0.06,-0.2,-0.45,-0.23,-0.22,-1.03,-0.62,-0.79,-0.74,0.24,-1.94,-3.47,-4.06,-3.47,-3.32,1.08,-0.84,-0.15,-3.64,-5.06,0.24,-0.69,-0.69,-0.38,0.25,-0.03,-0.6,-1.29,-0.2,-0.2,0.4,-0.07,0.1,-0.03,0.49,0.45,0.51,0.1,0.18,-1.29,-1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1,-0.03,-0.01,-0.07,-0.14,0.06,-0.03,-0.07,-0.01,-0.23,-0.18,-0.29,-0.06,-0.49,-0.22,-0.3,-0.18,-0.06,0.93,-0.15,-0.14,-0.22,-0.18,-0.51,-0.58,-0.49,-0.49,-0.67,-0.18,-0.64,-0.45,-0.47,0.25,0.16,0.32,-0.42,-0.27,0.12,-0.76,-0.18,-0.36,-0.15,-0.45,-0.14,-0.1,0.01,-0.38,-1,-1.18,-2.06,-1.29,-1.03,-1.69,-0.07,-1.12,-0.71,-0.12,0.18,-0.22,0.2,0.28,-0.38,-0.03,0.62,-0.56,-0.2,-0.43,-0.22,-0.12,0.6,0.11,0.26,-0.81,-0.71,0.16,-0.49,-1.09,0.26,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18,1.84,-0.32,0.06,-0.18,0.1,-0.06,-0.01,0.12,0.01,?,0.06,-0.18,0.07,-0.06,0.31,-0.14,0.16,0.49,0.16,0.25,0.37,-0.18,0.12,0.14,0.38,0.3,0.4,-0.04,0.21,0.4,0.2,-0.34,-0.47,-0.29,-0.07,-0.14,-0.32,-0.36,-0.43,-0.15,-0.14,-0.25,-0.34,?,-0.27,-0.15,0.15,-0.22,-1.4,-1.84,-1.74,-1.89,0.94,-0.14,0.31,-0.34,-1.18,?,0.5,0.79,1,0.75,0.44,-0.17,-0.6,0.12,0.03,0.24,0.33,0.21,1.01,0.07,-0.03,0.23,-0.25,-0.17,0.56,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,-0.23,-0.06,-0.69,-0.3,-0.38,-0.09,-0.09,-0.17,-0.22,-0.27,-0.22,-0.2,-0.34,-0.4,-0.27,-0.27,0.54,-0.42,-0.67,-0.79,-0.34,-0.25,-0.29,-0.56,-0.29,-0.04,-0.06,-0.51,-0.09,-0.3,-0.07,0.33,0.58,0.23,0.01,0.12,0.19,-0.07,-0.32,-0.36,-0.07,-0.14,-0.62,0.01,-0.25,0.06,-0.67,-0.71,-1.03,-1.22,-1.56,-1.29,0.14,-0.69,?,-0.67,-0.14,0.76,0.25,0.14,0.57,0.01,0.88,0.28,-0.22,-0.27,-0.81,0.1,0.79,-0.42,-0.89,-0.49,-0.32,-0.32,-0.34,-0.43,0.25,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.58,-0.49,0.11,?,-0.29,-0.29,-0.94,-0.25,0.03,0.11,0.44,-0.06,-0.2,-0.27,-0.32,0.1,0.03,0.1,-0.32,0.63,0.45,0.1,-0.1,0.14,0.01,0.24,-0.01,0.1,-0.22,-0.03,0.06,0.25,-1.15,0.26,-0.12,-0.22,-0.47,0.01,-0.07,0.46,-0.01,-0.17,-0.15,0.34,-1.51,-0.23,-0.45,0.04,-0.74,-0.56,-1.06,-1.25,-0.6,0.28,-0.12,-0.18,-0.04,-0.23,0.21,0.15,0.24,0.33,0.26,0.38,-0.34,-0.42,-0.29,-0.36,-0.01,0.39,-0.4,-0.42,?,0.26,-0.06,-0.32,-0.32,0.14,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.38,-0.38,0.01,0.03,-0.17,-0.34,-0.64,-0.47,-0.03,-0.03,0.3,-0.09,-0.15,-0.29,-0.3,-0.04,-0.42,-0.17,-0.3,-0.04,-0.22,-0.3,0.07,0.12,0.52,0.45,0.34,0.45,-0.07,0.38,0.41,0.39,-0.09,0.14,0.14,-0.14,-0.36,0.08,0.11,0.43,-0.14,-0.64,-0.69,-0.09,-0.51,-0.1,-0.58,0.01,-0.45,-0.12,-0.56,-0.14,0.26,-0.22,-0.07,0.5,-0.15,-0.15,-0.18,-0.1,-0.06,0.44,0.18,0.49,-0.6,-0.45,-0.15,-0.36,-0.54,-0.64,-0.25,-0.92,0.03,-0.04,-0.25,-0.18,-0.54,-0.38,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.49,-0.58,?,-0.04,-0.23,-0.42,-0.09,-0.17,0.03,-0.4,0.06,-0.29,-0.23,-0.43,0.04,-0.07,0.3,-0.4,-0.27,-0.56,-0.23,-0.43,-0.32,-0.12,-0.23,0.31,0.38,0.44,-0.07,0.38,0.3,?,-0.71,0.11,-0.12,-0.42,-0.6,-0.49,0.41,1.24,-0.29,-1.09,-0.74,0.52,-1.29,-0.45,-1,0.06,0.31,-0.49,-0.3,-0.47,-0.92,1.05,0.26,-0.27,-0.34,-1.51,-0.58,-0.69,-1.09,-1.15,-0.64,-1,0.65,0.31,0.42,0.45,-0.34,-1.06,-0.76,-1.6,0.33,0.28,0.41,0.28,0.65,0.46,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,-0.47,0.08,0.04,0.31,0.52,0.2,0.28,0.3,0.36,0.43,0.34,0.34,-0.49,0.54,0.15,0.5,0.48,-0.47,-0.81,-0.54,?,-0.1,-0.4,-0.34,-0.15,0.07,-0.07,-0.29,0.04,-0.06,-0.47,-0.22,0.08,0.36,0.24,0.5,0.55,0.72,0.77,0.71,0.32,0.51,0.5,0.4,0.62,1.14,0.01,?,?,?,-0.89,-0.49,1.66,?,0.58,-0.94,-1.6,-0.22,-0.47,-2.18,-2.06,-1.51,-1.64,-0.17,0.68,-0.23,-0.84,-0.14,-1,-0.58,-1.89,0.19,0.28,0.58,0.3,0.3,-0.62,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.54,-0.45,-0.58,-0.36,-0.67,-0.2,-0.54,?,0.21,-0.29,0.34,0.12,0.23,-0.03,0.21,0.38,-0.14,-0.25,0.51,0.38,0.42,-0.1,0.01,0.37,0.58,0.18,0.21,0.2,0.34,0.38,0.45,0.31,-0.71,-0.6,-0.38,0.03,-0.12,-0.23,-0.04,0.16,0.24,0.44,0.24,0.26,0.36,0.03,0.39,0.04,0.71,0.54,0.38,0.52,0.74,0.42,0.52,0.61,0.42,0.57,-0.34,-1.03,-1.64,-1.36,-0.89,-0.89,0.82,0.31,-0.01,-0.06,-0.4,?,-0.4,-0.38,0.32,-0.09,-0.12,-0.1,-0.29,0.03,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4,-0.94,-0.81,-0.3,-0.36,0.24,0.15,0.15,0.19,0.16,0.06,-0.22,0.04,-0.27,0.03,-0.03,-0.17,-0.12,-0.86,-0.06,0.68,-0.1,0.19,0.72,0.73,0.56,0.25,0.29,0.41,0.33,0.1,0.12,-0.18,-0.3,?,0.16,-0.3,-0.22,-0.1,0.44,0.34,-0.04,-0.2,0.07,-0.47,-0.43,-0.23,-0.15,0.29,-0.38,-0.45,-0.69,-0.76,0.41,-0.45,-1.06,0.15,0.25,0.37,-0.54,-0.25,-0.1,-0.12,0.31,-0.1,-1.25,0.16,0.16,-0.12,0.31,-0.81,-0.74,0.11,0.42,0.71,0.12,-0.1,-0.49,-1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.29,-0.62,0.2,-0.09,0.44,-0.27,0.44,?,0.23,0.06,0.15,?,0.12,0.06,0.29,0.21,-0.17,-0.01,-1.89,-0.51,-0.67,-0.45,0.06,0.43,-0.27,0.62,0.31,0.56,-0.07,0.44,0.12,0.24,-0.01,0.07,0.04,-1.18,-1.06,-1.18,-1.79,?,0.03,-1.4,-1.51,-0.45,?,-0.12,0.07,?,0.26,0.2,-0.36,-0.62,-0.92,-0.03,-0.71,-1.4,0.12,0.33,-0.38,-1.47,-1.18,-1,-0.49,-0.51,0.52,-0.12,0.39,0.31,-0.45,-0.25,-0.23,-0.3,0.23,0.29,0.21,0.06,0.01,-1.09,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1,-0.3,0.14,-0.36,?,-0.23,-0.07,-0.25,-0.22,?,-0.29,-0.07,-0.2,-0.49,-0.1,-0.45,-0.32,-0.47,-0.32,-0.42,-0.14,0.11,0.38,0.23,0.16,0.33,0.15,0.14,0.19,-0.1,-0.18,-0.18,-0.1,0.29,0.2,-0.09,-0.04,-0.15,0.16,0.01,?,-0.14,-0.04,-0.34,0.42,0.06,0.39,-0.29,0.63,0.29,0.32,-0.42,-0.45,0.42,-0.6,-1.22,0.43,0.28,-0.29,-0.92,-0.58,-0.67,-0.62,-0.56,0.37,-0.01,-0.25,-0.22,-0.49,?,-0.09,-0.49,-0.1,-0.15,0.18,-0.18,0.04,0.03,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03,-0.12,-0.01,-0.27,0.25,-0.09,0.31,-0.03,0.46,0.39,0.67,0.61,0.68,0.59,0.75,0.44,0.39,0.31,-1.29,0.41,-0.09,0.1,0.26,0.12,-0.3,-0.06,-0.01,0.26,-0.15,-0.15,-0.23,-0.14,-0.38,-0.1,-0.62,0.63,-0.71,-1.74,-0.74,1.28,1.54,-2.25,-2.94,?,-0.34,-0.15,-0.97,0.1,?,-0.07,?,-0.84,-0.01,0.58,-0.71,-0.27,-0.32,-0.89,-0.49,-1.29,-0.94,-0.76,-0.3,-0.17,1.1,0.45,-0.34,-0.69,-0.25,-0.17,-0.25,-0.47,0.1,-0.54,-0.89,-1.36,-1.43,-1.89,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
