@relation R_data_frame

@attribute alpha_0 numeric
@attribute alpha_7 numeric
@attribute alpha_14 numeric
@attribute alpha_21 numeric
@attribute alpha_28 numeric
@attribute alpha_35 numeric
@attribute alpha_42 numeric
@attribute alpha_49 numeric
@attribute alpha_56 numeric
@attribute alpha_63 numeric
@attribute alpha_70 numeric
@attribute alpha_77 numeric
@attribute alpha_84 numeric
@attribute alpha_91 numeric
@attribute alpha_98 numeric
@attribute alpha_105 numeric
@attribute alpha_112 numeric
@attribute alpha_119 numeric
@attribute elu_0 numeric
@attribute elu_30 numeric
@attribute elu_60 numeric
@attribute elu_90 numeric
@attribute elu_120 numeric
@attribute elu_150 numeric
@attribute elu_180 numeric
@attribute elu_210 numeric
@attribute elu_240 numeric
@attribute elu_270 numeric
@attribute elu_300 numeric
@attribute elu_330 numeric
@attribute elu_360 numeric
@attribute elu_390 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_90 numeric
@attribute cdc15_110 numeric
@attribute cdc15_130 numeric
@attribute cdc15_150 numeric
@attribute cdc15_170 numeric
@attribute cdc15_190 numeric
@attribute cdc15_210 numeric
@attribute cdc15_230 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute spo_0 numeric
@attribute spo_2 numeric
@attribute spo_5 numeric
@attribute spo_7 numeric
@attribute spo_9 numeric
@attribute spo_11 numeric
@attribute spo5_2 numeric
@attribute spo5_7 numeric
@attribute spo5_11 numeric
@attribute spo__early numeric
@attribute spo__mid numeric
@attribute heat_0 numeric
@attribute heat_10 numeric
@attribute heat_20 numeric
@attribute heat_40 numeric
@attribute heat_80 numeric
@attribute heat_160 numeric
@attribute dtt_15 numeric
@attribute dtt_30 numeric
@attribute dtt_60 numeric
@attribute dtt_120 numeric
@attribute cold_0 numeric
@attribute cold_20 numeric
@attribute cold_40 numeric
@attribute cold_160 numeric
@attribute diau_540 numeric
@attribute diau_660 numeric
@attribute diau_780 numeric
@attribute diau_900 numeric
@attribute diau_1020 numeric
@attribute diau_1140 numeric
@attribute diau_1260 numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
-0.22,-0.14,-0.04,-0.09,-0.29,0.18,-0.14,-0.01,-0.27,-0.29,-0.07,-0.34,-0.15,-0.47,-0.79,-0.2,0.1,-0.25,0.87,0.14,-0.01,-0.3,0.12,0.01,0.1,-0.09,-0.1,-0.45,0.19,0.07,0.06,0.29,-0.15,0.15,0.12,0.04,-0.3,-0.09,-0.04,0.43,0.72,-0.1,-0.22,0.93,0.29,0.18,0.29,-0.18,-0.51,-0.54,-0.69,0.14,-0.12,0.19,-0.03,0.37,-0.22,-0.42,-0.01,0.56,0.25,-0.42,-0.36,0.58,0.07,0.46,0.1,-0.1,-0.38,0.39,-0.36,-0.49,-0.15,0.41,0.2,-0.17,-0.36,0.6,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.54,-0.06,-0.15,-0.22,-0.34,-0.14,-0.27,-0.4,0.01,0.08,0.03,-0.1,-0.3,-0.45,-0.15,-0.14,-0.27,-0.36,0.15,0.53,0.07,0.06,-0.04,0.06,-0.06,0.7,0.19,0.14,-0.22,0.28,0.58,0.4,-0.58,-0.45,-0.34,0.08,-0.25,-0.27,-0.34,-0.22,-0.03,-0.07,-0.12,0.45,0.04,-0.07,0.29,0.07,-0.22,-0.69,-0.03,-0.18,-0.67,0.36,0.5,0.57,0.1,0.21,-0.47,0.26,0.07,0.06,0.01,-0.07,0.12,-0.36,0.08,?,-0.51,-0.04,-0.43,-0.69,-0.27,-0.45,0.48,0.14,-0.06,0.82,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.12,-0.4,-0.64,-0.51,-0.36,-0.49,-0.04,0.11,-0.14,0.26,-0.45,0.18,-0.22,-0.1,-0.47,0.25,-0.01,0.12,0.16,0.29,-0.3,0.28,-0.1,-0.15,0.14,-0.01,0.21,0.33,?,0.48,0.16,0.51,-0.49,-0.62,-0.23,-0.36,-0.34,-0.42,-0.29,-0.42,-0.32,?,-0.04,0.6,0.1,-0.03,0.26,-0.06,-0.74,-0.67,-0.43,?,-0.62,?,0.37,0.94,0.38,?,0.45,-0.09,-0.09,-0.6,-0.45,-0.62,0.54,0.33,0.45,0.11,-0.34,-0.23,-0.51,-0.58,-0.79,0.21,0.7,0.06,-0.49,0.51,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.74,-0.07,-0.2,-0.32,-0.06,-0.1,0.01,-0.07,-0.14,-0.34,-0.27,-0.3,-0.29,-0.54,-0.18,-0.04,-0.01,0.39,-0.06,-0.79,-0.49,-0.36,-0.23,-0.23,-0.29,-0.06,-0.29,0.06,0.07,-0.04,-0.22,-0.2,-0.54,-0.2,-0.09,1.19,-0.25,-0.1,-0.18,-0.62,0.42,-0.25,1.39,0.2,-0.38,0.31,-0.67,-0.27,-0.43,-0.64,-0.67,-0.86,-0.76,0.28,-0.3,-0.79,-0.18,0.1,-0.25,0.39,-0.29,-0.06,-0.2,0.3,-0.04,-0.27,-0.27,-0.14,-0.51,0.37,-0.2,0.07,0.15,0.15,0.18,0.1,0.07,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2,-0.09,-0.12,?,0.06,-0.23,0.08,-0.3,0.04,0.11,-0.18,-0.18,-0.86,-0.67,-0.25,-0.18,-0.29,-0.3,-0.1,0.08,-0.15,-0.12,-0.04,-0.01,-0.03,0.12,0.31,0.08,0.34,0.48,0.08,0.23,-1.25,0.89,-0.25,-0.47,-0.47,-0.07,-0.81,1.26,0.96,-0.43,-0.71,0.36,-1.22,0.12,-0.94,-0.15,-0.25,-0.67,-0.69,-0.89,-0.74,0.52,-0.38,-0.03,-0.67,-0.6,-0.18,0.3,0.46,0.23,-0.12,0.31,0.01,0.2,-0.14,-0.71,-0.27,0.86,0.12,-0.01,-0.25,-0.38,-0.04,-0.06,0.18,0.98,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.07,-0.32,0.01,0.12,?,-0.1,0.06,-0.22,0.45,-0.1,0.38,?,-0.06,-0.17,0.41,0.06,-0.09,-0.29,-0.18,-0.32,-0.3,-0.23,-0.32,-0.43,-0.45,-0.49,-0.04,-0.27,-0.94,-0.06,-0.14,-0.12,-0.56,-0.4,-0.32,-0.62,-1.15,-0.56,-0.86,-0.36,-0.36,-0.74,-0.32,0.24,-0.3,-0.89,-0.74,-0.01,0.31,-0.43,-0.74,-0.69,-0.23,0.61,-0.81,-0.17,0.01,-0.38,-0.15,0.42,0.29,0.43,0.21,-0.17,-0.76,-0.84,-0.49,-0.74,-0.32,0.29,0.01,0.3,0.14,-0.2,0.15,-0.17,-0.38,-0.23,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,-0.58,0.23,0.07,0.07,-0.18,0.07,-0.2,0.12,-0.43,-0.1,-0.32,-0.07,-0.38,-0.09,-0.12,0.06,-0.3,0.16,-0.45,-0.51,0.26,0.28,-0.04,?,-0.18,-0.6,-0.42,-0.32,-0.54,-1.64,-0.45,-0.4,0.14,-0.17,?,-0.17,-0.04,-0.23,1.06,0.55,-0.71,-0.38,-0.1,-0.71,-0.34,-0.32,-0.58,-0.89,?,-0.62,-0.49,-0.76,-0.2,-0.67,-0.34,-0.69,-1.06,-0.34,-0.97,0.06,-0.32,-1.15,0.24,-0.51,-0.71,-0.89,-0.79,-0.32,0.63,0.79,1.21,-0.38,-0.42,-0.42,-0.64,-0.42,-0.54,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.42,-0.34,-0.18,?,?,0.11,0.03,-0.15,?,-0.14,0.72,-0.12,0.01,-0.34,-0.04,0.2,-0.27,-0.03,-0.06,0.12,-0.47,0.16,-0.15,-0.58,-0.01,0.39,-0.25,0.06,-0.47,0.04,-0.79,0.1,-0.3,-0.34,-0.22,0.24,0.14,?,-0.14,-0.42,0.03,-0.1,-0.15,-0.97,-0.3,-0.54,-0.43,-0.01,-0.62,-0.86,-1.84,-1.84,-1.32,0.18,-0.71,-0.76,-0.22,-0.84,-0.15,-0.04,0.06,0.25,-0.23,0.78,-0.94,-0.54,-1.15,-0.81,0.4,0.38,0.94,0.39,-0.04,0.42,-0.03,-0.04,-0.38,-0.6,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.27,-0.74,-0.22,0.11,-0.09,0.01,-0.07,0.32,-0.23,-0.14,-0.18,0.03,-0.29,-0.23,0.04,0.1,0.04,-0.23,0.11,-0.43,-0.4,-0.12,-0.1,-0.54,-0.62,-0.36,-0.38,-0.3,-0.56,-0.34,-0.51,-0.34,-0.14,-0.22,-0.06,0.12,0.19,0.28,0.16,0.03,-0.18,0.15,-0.1,0.11,-0.06,-0.2,-0.43,-0.18,-0.64,-0.84,-1.06,-1.09,-0.92,0.01,-0.15,-0.38,-0.27,-0.36,0.1,0.32,0.5,0.46,0.39,0.36,-0.38,-0.69,0.01,-0.22,0.3,0.34,0.72,0.53,0.12,-0.03,0.06,-0.62,-0.29,-0.81,-0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.04,-0.54,-0.06,-0.4,-0.06,-0.23,0.28,-0.4,-0.04,-0.06,-0.38,-0.3,0.03,-0.42,-0.23,-0.36,-0.03,-0.2,0.18,-0.34,-0.56,-0.6,-0.47,-0.6,-0.86,-0.45,-0.22,-0.3,-0.56,-0.3,-0.36,-0.12,0.36,0.24,-0.04,0.14,0.21,0.01,-0.06,-0.22,-0.09,0.06,-0.03,-0.81,-0.06,-0.22,-0.09,-0.56,-0.86,-0.79,-1.25,-1.4,-1.09,-0.1,-0.79,-0.6,-0.76,-1.09,-0.15,-0.07,-0.32,0.19,-0.09,-0.62,-0.92,-0.3,-0.71,-0.58,0.01,0.42,-0.51,-0.79,-0.4,-0.49,?,-0.01,0.01,0.56,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01,-0.3,-0.1,-0.38,-0.22,0.03,-0.22,-0.38,-0.45,-0.22,-0.25,-0.09,-0.56,-0.4,-0.17,-0.2,0.01,0.06,0.72,-0.3,-0.54,-0.92,-0.54,-0.76,-0.84,-0.62,-0.15,-0.62,-0.64,0.11,-0.23,-0.36,-0.54,-0.29,-0.14,-0.22,-0.14,-0.42,-0.14,0.06,-0.09,-0.54,-0.69,-0.1,-0.43,-0.07,-0.42,-0.4,-0.86,-0.79,-1.51,-1.6,-1.32,-0.06,-0.94,-0.89,-0.12,-0.51,-0.1,0.48,0.08,-0.01,-0.01,-0.34,-0.6,-0.15,-0.12,0.08,0.2,0.21,0.12,0.57,-0.3,0.26,0.2,-0.07,0.38,1.06,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37,0.1,0.52,0.26,0.54,0.23,0.29,0.37,0.62,-0.06,0.58,-0.03,0.25,0.12,0.43,0.41,0.01,-0.23,0.38,0.15,0.67,0.83,0.76,0.2,0.24,0.39,0.2,0.14,-0.18,0.42,0.7,0.74,-1.06,-1.6,-1.4,-0.45,0.12,0.25,0.12,0.24,-0.01,0.26,0.57,0.31,0.06,-0.12,-0.07,0.03,-1.51,-3.06,-3.47,-3.18,-2.47,1.77,-0.76,0.7,-2.84,-5.64,0.8,0.81,0.6,0.03,-0.04,-0.1,1.11,-0.4,0.9,0.44,0.74,0.08,-0.25,-0.32,0.07,0.08,0.24,0.01,0.19,0.03,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,-0.06,0.62,0.11,0.51,0.1,0.56,0.11,0.46,0.26,0.57,0.33,0.38,0.3,0.64,0.31,0.42,?,-1.06,-0.18,-0.42,-0.27,-0.06,-0.32,-0.03,0.28,0.36,0.04,-0.04,0.33,0.24,0.2,-0.42,-0.23,-0.15,-0.06,-0.09,-0.18,-0.07,-0.06,-0.3,0.01,0.01,-0.23,0.18,0.04,0.12,-0.2,-0.76,-1.64,-1.69,-1.64,-1.6,1.12,-0.36,-0.71,-1.74,-1.94,0.64,-0.18,-1.03,-0.56,-0.42,-1,0.04,-0.38,0.43,-0.22,-0.29,-0.4,-0.3,0.25,0.5,0.66,0.56,-0.36,-0.51,-1.36,-1.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
?,-0.17,0.26,0.18,0.39,0.41,0.39,?,0.16,-0.17,?,-0.22,0.07,-0.22,0.4,-0.23,0.11,-0.43,-0.25,0.01,-0.03,-0.07,-0.04,-0.07,0.1,0.54,0.46,0.24,0.06,0.5,0.4,0.24,-0.1,-0.18,-0.1,0.07,0.16,0.2,0.63,0.7,0.57,0.37,0.58,-0.14,0.56,0.72,0.65,-0.22,-0.56,-1.47,-1.22,-1.18,-1.29,0.56,-0.01,-0.3,-1.47,-2.4,0.18,0.25,0.06,-0.03,0.25,-0.49,0.7,-0.58,-0.12,-0.17,-0.04,-0.06,-0.25,-1.03,0.39,0.84,0.92,0.39,0.67,0.28,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
