@relation R_data_frame

@attribute DES460_Plus_0point02__MMS___5_min numeric
@attribute DES460_Plus_0point02__MMS___15_min numeric
@attribute DES460_Plus_0point02__MMS___30_min numeric
@attribute DES460_Plus_0point2__MMS___45_min numeric
@attribute DES460_Plus_0point02__MMS___60_min numeric
@attribute DES460_Plus_0point02__MMS___90_min numeric
@attribute DES460_Plus_0point02__MMS___120_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___5_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___15_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___30_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___45_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___60_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___90_min numeric
@attribute DES459_mec1__Plus_0point02__MMS___120_min numeric
@attribute dun1__Plus_0point02__MMs___30_min numeric
@attribute dun1__Plus_0point02__MMS___90_min numeric
@attribute dun1__Plus_0point02__MMS___120_min numeric
@attribute wt_plus_gamma_5_min numeric
@attribute wt_plus_gamma_10_min numeric
@attribute wt_plus_gamma_20_min numeric
@attribute wt_plus_gamma_30_min numeric
@attribute wt_plus_gamma_45_min numeric
@attribute wt_plus_gamma_60_min numeric
@attribute wt_plus_gamma_90_min numeric
@attribute wt_plus_gamma_120_min numeric
@attribute DES460_wt___mock_irradiation___5_min numeric
@attribute DES460_wt___mock_irradiation___30_min numeric
@attribute DES460_wt___mock_irradiation___60_min numeric
@attribute DES460_wt___mock_irradiation___90_min numeric
@attribute mec1_plus_gamma_5_min numeric
@attribute mec1_plus_gamma_10_min numeric
@attribute mec1_plus_gamma_20_min numeric
@attribute mec1_plus_gamma_30_min numeric
@attribute mec1_plus_gamma_45_min numeric
@attribute mec1_plus_gamma_60_min numeric
@attribute mec1_plus_gamma_90_min numeric
@attribute mec1_plus_gamma_120_min numeric
@attribute DES459_mec1___mock_irradiation___5_min numeric
@attribute DES459_mec1___mock_irradiation___30_min numeric
@attribute DES459_mec1___mock_irradiation___60_min numeric
@attribute DES460_wild_type_Plus_heat_20_min numeric
@attribute DES459_mec1_Plus_heat_20_min numeric
@attribute MHY1_dun1_Plus_heat_20_min numeric
@attribute DES460_vs_DES460_YPD_log_phase_control numeric
@attribute DES459_mec1___log_phase_IR_time_._0_sample numeric
@attribute DES459_mec1___log_phase_MMS_time_._0_sample numeric
@attribute DES460wt_vs_DES459mec1_genomic_DNA_comparison numeric
@attribute DES460wt_vs_DES459mec1_genomic_DNA_comparison_.2 numeric
@attribute DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA numeric
@attribute MHY1_crt1_vs_CRY1_wild_type numeric
@attribute MHY1_crt1_vs_CRY1_wild_type___log_phase numeric
@attribute pRS_ROX1_GAL_media numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.01_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.27_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.33_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_01.25.01_level3 numeric
@attribute class_02.01.01_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.13.05_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.09_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.01_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.01_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.01_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.05_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_32.10.03_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_42.27.03_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
0.024,-0.478,0.094,0.043,-0.091,-0.193,-0.092,0.041,0.019,0.156,0.357,0.289,0.513,0.351,0.147,0,0.014,0.205,0.173,0.501,0.575,1.458,1.348,0.968,0.588,0.035,0.402,-0.153,-0.332,-0.263,-0.398,0.086,1.121,1.711,1.845,1.789,1.261,-0.031,0.38,0.222,-0.332,-0.253,-0.451,0.106,-0.561,0.135,0.784,-0.464,-0.224,-0.16,0.286,-0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.363,0.017,-0.059,-0.009,0.344,0.261,-0.332,-0.497,-0.441,0.006,-0.39,-0.246,-0.112,-0.19,-0.174,-0.036,-0.183,0.313,?,0.752,0.513,0.173,0.557,0.609,0.741,0.231,0.244,-0.834,0.066,0.17,0.114,-0.061,-0.289,-0.117,-0.287,0.009,0.345,0.873,-0.088,0.493,0.922,1.639,1.067,?,0.36,?,-0.088,0.194,0.418,0.011,-0.828,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.948,0.068,-0.251,-0.128,0.316,-0.141,-0.218,-0.644,-0.461,0.023,-0.556,-0.325,-0.42,-0.699,-0.1,-0.193,-0.222,-0.415,-0.81,0.212,0.053,-0.272,-0.421,-0.128,-0.143,-0.225,-0.005,?,-0.392,-0.254,-0.383,-0.111,?,-0.263,-0.087,-0.188,-0.105,?,-0.162,-0.277,0.04,-0.183,?,0.39,0.424,0.861,0.005,0.144,0.45,0.018,-0.113,-0.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.223,-0.495,-0.364,-0.408,-0.336,-0.521,-0.393,?,-0.31,-0.144,-0.09,-0.056,-0.202,0.049,?,-0.7,?,?,0.073,0.155,0.185,0.152,-0.054,-0.268,-0.363,0.125,0.254,-0.283,0.083,-0.32,-0.434,-0.485,0.057,-0.378,-0.32,0.143,-0.275,-0.187,-0.078,0.051,-0.263,-0.234,-0.56,0.342,0.299,0.051,-0.066,?,-1.317,-0.046,-0.08,-0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.083,0.126,0.423,0.601,0.509,0.48,0.389,0.139,0.279,0.536,0.65,0.668,0.529,0.616,0.368,0.515,0.544,0.541,0.438,0.169,0.11,0.362,0.022,0.228,0.177,-0.007,0.338,-0.787,-0.039,0.614,0.557,0.648,0.151,0.327,0.075,0.503,0.566,0.335,-0.144,-0.373,-0.299,-0.844,0.012,0.084,-0.189,-1.149,-0.073,0.163,0.007,-0.06,0.076,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99,0.16,0.07,0.24,-0.1,-0.1,-0.155,0.15,-0.07,-0.15,-0.12,0.06,-0.14,-0.09,0.02,0.01,-0.15,-0.11,-0.05,-0.18,-0.11,-0.76,0.25,-0.41,-0.107,0.07,0.5,0.27,0.93,0.78,0.05,-0.005,-0.03,?,0.62,0.06,-0.119,0.684,-0.12,0.01,0.424,-0.35,-1.11,0.33,?,?,-0.06,-0.01,-0.04,0.365,-0.29,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.471,0.609,0.808,0.648,0.579,0.428,0.398,?,0.387,0.256,0.543,0.848,0.374,0.396,1.013,0,-0.193,0.358,0.625,0.54,0.277,0.122,-0.08,0.03,-0.298,0.213,0.68,0.401,?,-0.286,-0.185,-0.101,0.094,-0.276,0.153,-0.115,0.073,0.151,-0.045,-0.042,0.285,0.077,-0.263,-0.226,-0.537,?,-0.142,0.2,-0.025,?,-0.576,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,-0.02,0.08,0,-0.04,0,-0.13,0.23,0.07,-0.09,0.02,0.2,0.19,0.06,0.04,0.19,0.1,-0.34,-0.28,-0.23,-0.2,-0.13,-0.04,0.13,0.03,-0.02,1.023,0.701,0.32,-0.23,-0.07,0.24,0.53,0.39,0.42,0.26,0.13,-0.34,0.7,0.44,0.2,-0.06,-0.3,-0.146,0.17,0.02,-0.5,0.15,0.58,0.176,0.09,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.129,0.032,0.188,0.306,0.426,0.636,0.405,-0.061,0.361,0.205,0.416,0.495,0.399,0.555,0.074,0.313,0.441,-0.245,0.194,0.081,0.162,0.242,0.122,-0.127,-0.157,0.001,0.125,?,-0.061,-0.191,0.06,0.073,0.112,-0.185,-0.231,-0.289,-0.155,0.211,-0.051,-0.059,-0.201,-0.238,-0.279,-0.09,0.002,?,-0.002,0.149,0.012,0.024,-0.012,-0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0.14,-0.01,-0.09,-0.1,-0.16,-0.06,0.28,0.246,0,-0.01,0.11,0.04,-0.04,0.2,0.25,0,-0.11,-0.02,-0.34,-0.38,-0.64,-0.49,-0.17,-0.46,0.02,0.23,0.2,0.08,0.32,-0.07,-0.23,0.09,-0.17,0.1,0.03,0,0.08,0.15,0.23,0.01,-0.22,-0.48,-0.15,-0.643,0.189,-0.08,0.07,0.1,0.18,0.06,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.004,0.236,0.201,0.227,0.168,0.255,0.302,0.175,-0.139,0.11,0.194,0.278,0.041,?,0.049,0.222,-0.092,0.605,0.157,0.794,0.282,0.169,0.753,0.271,0.917,0.49,0.826,0.679,0.419,0.356,0.505,0.34,0.618,0.139,0.401,0.31,0.298,?,1.071,0.571,0.492,0.249,-0.218,-0.67,0.452,0.413,-0.345,0.111,-0.078,?,-0.073,0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.156,-0.177,-0.039,-0.151,-0.287,-0.444,-0.374,0.244,0.128,-0.248,0.032,0.039,-0.239,0.085,-0.076,-0.329,-0.314,-0.102,0.03,-0.023,-0.054,-0.244,-0.394,-0.618,-0.445,-0.032,0.054,-0.467,-0.097,-0.111,-0.156,0.046,0.311,-0.219,-0.124,-0.286,-0.208,-0.13,-0.275,-0.371,-0.266,-0.636,-0.308,-0.049,-0.221,-1.281,-0.074,0.137,0.011,-0.351,-0.167,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.088,0.556,0.249,0.292,0.221,-0.045,0.085,0.089,-0.032,0.248,0.159,0.135,0.223,0.135,0.117,0.229,0.036,-0.257,-0.036,-0.423,-0.281,-0.478,-0.465,-0.245,-0.284,-0.055,0.206,-0.035,0.079,-0.22,-0.068,-0.048,0.044,-0.192,0.045,-0.142,-0.137,0.458,0.068,-0.084,-0.156,-0.487,-0.274,-0.007,-0.817,-0.491,0.024,0.354,-0.132,-0.239,0.074,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.303,-0.371,-0.319,-0.936,-0.742,-0.561,-0.454,?,-0.028,-0.293,-0.678,-0.67,-0.337,0.05,-0.27,0.034,-0.048,-0.836,-0.707,-0.648,-0.444,-0.077,0.221,0.156,0.394,-0.542,0.776,0.864,0.147,-1.267,-0.824,-0.259,-0.169,0.127,0.432,0.09,0.09,-0.768,0.283,0.091,-0.994,-1.862,-1.4,0.27,0.528,-0.213,-0.285,-0.005,0.05,0.552,0.328,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.044,0.032,-0.009,0.036,-0.118,-0.178,-0.239,0.308,0.06,-0.08,0.174,0.161,0.027,0.004,0,0.079,-0.333,-0.439,-0.358,-0.385,-0.203,-0.586,-0.441,-0.527,-0.285,-0.138,0.437,0.439,0.233,-0.223,-0.357,-0.28,0.126,-0.481,-0.114,-0.659,-0.283,0.183,0.067,0.31,-0.051,-0.006,-0.426,0.05,-0.164,0.088,-0.028,?,0.103,0.846,-0.134,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
